year,employees_start,employees_end,new_hires,net_change,hiring_rate_pct,attrition_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,layoff_pct_log,layoff_pct_next_log,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter),fed_rate,sp500_return,recession
2022,19000,20500,2640,1500,13.9,6.0,13.82,-31.1,1.9,3.6,1.9459101490553132,1.9459101490553132,7.894736842105263,2.3137598597721296,727368.4210526316,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,20500,19500,230,-1000,1.1,6.0,15.69,96.9,2.5,3.7,1.9459101490553132,1.3862943611198906,-4.878048780487805,0.1868399675060926,765365.8536585366,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,19500,20000,1085,500,5.6,3.0,17.5,-1.2,2.8,4.1,1.3862943611198906,1.3862943611198906,2.564102564102564,1.8515358361774743,897435.8974358974,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2013,85,100,17,15,20.0,2.4,0.01,-16.6,1.8,7.4,1.209837923778334,1.3862943611198906,17.647058823529413,5.666666666666667,117647.05882352941,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,100,300,203,200,203.0,3.0,0.05,-9.0,2.5,6.2,1.3862943611198906,1.3862943611198906,200.0,50.75,500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,13.7,0.0
2015,300,700,409,400,136.3,3.0,0.2,25.1,2.9,5.3,1.3862943611198906,1.3862943611198906,133.33333333333331,40.9,666666.6666666666,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,700,1500,821,800,117.3,3.0,0.7,22.1,1.6,4.9,1.3862943611198906,1.3862943611198906,114.28571428571428,37.31818181818182,1000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,1500,2500,1045,1000,69.7,3.0,1.06,33.6,2.4,4.4,1.3862943611198906,1.3862943611198906,66.66666666666666,22.717391304347824,706666.6666666666,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,2500,3800,1375,1300,55.0,3.0,2.16,49.2,2.9,3.9,1.3862943611198906,1.3862943611198906,52.0,18.092105263157894,864000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,3800,5100,1414,1300,37.2,3.0,3.62,16.3,2.3,3.7,1.3862943611198906,1.92896059074154,34.21052631578947,12.295652173913043,952631.5789473684,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,5100,4800,0,-300,0.0,5.9,2.36,56.1,-2.8,8.1,1.92896059074154,1.3862943611198906,-5.88235294117647,0.0,462745.09803921566,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,4800,5400,744,600,15.5,3.0,3.21,35.3,5.8,5.4,1.3862943611198906,1.9459101490553132,12.5,5.13103448275862,668750.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,5400,5900,824,500,15.3,6.0,4.1,-20.4,1.9,3.6,1.9459101490553132,3.2079691046170664,9.25925925925926,2.5353846153846153,759259.2592592592,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,5900,4500,0,-1400,0.0,23.7,4.1,23.7,2.5,3.7,3.2079691046170664,1.3862943611198906,-23.728813559322035,0.0,694915.254237288,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,4500,4800,435,300,9.7,3.0,4.7,36.8,2.8,4.1,1.3862943611198906,1.3862943611198906,6.666666666666667,3.198529411764706,1044444.4444444445,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2006,127,150,26,23,20.5,2.4,0.05,41.7,2.8,4.6,1.2125969267700332,1.2992829841302609,18.11023622047244,6.5,393700.7874015748,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.25,15.8,0.0
2007,150,450,304,300,202.7,2.7,0.15,-23.8,2.0,4.6,1.2992829841302609,2.1972245773362196,200.0,60.8,1000000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.25,5.5,0.0
2008,450,700,286,250,63.6,8.0,0.27,42.9,0.1,5.8,2.1972245773362196,2.1972245773362196,55.55555555555556,7.72972972972973,600000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,-37.0,1.0
2009,700,1200,556,500,79.4,8.0,0.78,-25.6,-2.6,9.3,2.1972245773362196,1.3862943611198906,71.42857142857143,9.75438596491228,1114285.7142857143,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,26.5,1.0
2010,1200,2127,963,927,80.2,3.0,1.97,-4.7,2.7,9.6,1.3862943611198906,1.376728300572116,77.25,26.027027027027028,1641666.6666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,15.1,0.0
2011,2127,3200,1136,1073,53.4,3.0,3.71,4.7,1.6,8.9,1.376728300572116,1.3862943611198906,50.446638457921956,17.75,1744240.7146215327,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,2.1,0.0
2012,3200,4619,1515,1419,47.3,3.0,5.09,33.5,2.3,8.1,1.3862943611198906,1.3832045090884975,44.34375,15.618556701030927,1590625.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,16.0,0.0
2013,4619,6337,1856,1718,40.2,3.0,7.87,-1.0,1.8,7.4,1.3832045090884975,1.3858603076455807,37.194197878328644,13.352517985611511,1703831.9982680234,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,6337,9199,3052,2862,48.2,3.0,12.47,-3.3,2.5,6.2,1.3858603076455807,1.3836547242378687,45.16332649518699,15.979057591623036,1967808.1110935775,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,13.7,0.0
2015,9199,12691,3767,3492,41.0,3.0,17.93,19.6,2.9,5.3,1.3836547242378687,1.3848552992185952,37.960647896510494,13.648550724637682,1949124.9048809654,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,12691,17048,4737,4357,37.3,3.0,27.64,12.5,1.6,4.9,1.3848552992185952,1.3856489158869798,34.33141596406902,12.433070866141732,2177921.361594831,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,17048,25105,8568,8057,50.3,3.0,40.65,49.4,2.4,4.4,1.3856489158869798,1.3861449773277543,47.26067573908963,16.734375,2384443.923040826,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,25105,35587,11235,10482,44.8,3.0,55.84,33.2,2.9,3.9,1.3861449773277543,1.3858657420046456,41.75263891655049,14.90053050397878,2224258.115913165,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,35587,44942,10422,9355,29.3,3.0,70.7,10.0,2.3,3.7,1.3858657420046456,1.3861497198022898,26.287689324753423,9.758426966292134,1986680.5294068058,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,44942,58604,15010,13662,33.4,3.0,85.97,98.8,-2.8,8.1,1.3861497198022898,1.3862431687646044,30.39918116683726,11.126760563380282,1912909.9728539006,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,58604,71970,15124,13366,25.8,3.0,117.93,13.1,5.8,5.4,1.3862431687646044,1.9458704491863177,22.80731690669579,8.59806708357021,2012319.9781584875,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,71970,86482,18830,14512,26.2,6.0,116.61,-48.9,1.9,3.6,1.9458704491863177,3.1424560493071807,20.163957204390716,4.359805510534846,1620258.4410170903,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,86482,67317,0,-19165,0.0,22.2,134.9,86.8,2.5,3.7,3.1424560493071807,1.3861049408012096,-22.160680835318335,0.0,1559862.1678499572,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,67317,74067,8769,6750,13.0,3.0,164.5,15.1,2.8,4.1,1.3861049408012096,1.3862909857918508,10.027184812157405,4.341089108910891,2443662.076444286,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2001,39100,47600,11628,8500,29.7,8.0,25.3,8.6,1.0,4.7,2.1972245773362196,2.1972245773362196,21.73913043478261,3.716203259827421,647058.8235294118,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.75,-11.9,1.0
2002,47600,50500,6708,2900,14.1,8.0,28.37,39.8,1.7,5.8,2.1972245773362196,1.3862943611198906,6.092436974789916,1.7610921501706485,596008.4033613446,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.25,-22.1,0.0
2003,50500,55000,6015,4500,11.9,3.0,32.19,-7.5,2.8,6.0,1.3862943611198906,1.3862943611198906,8.91089108910891,3.967678100263852,637425.7425742573,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,28.7,0.0
2004,55000,57000,3650,2000,6.6,3.0,36.84,21.4,3.8,5.5,1.3862943611198906,1.3862943611198906,3.6363636363636362,2.2107813446396123,669818.1818181818,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.25,10.9,0.0
2005,57000,61000,5710,4000,10.0,3.0,39.79,-16.4,3.5,5.1,1.3862943611198906,1.3862943611198906,7.017543859649122,3.337229690239626,698070.1754385965,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.25,4.9,0.0
2006,61000,71000,11830,10000,19.4,3.0,44.28,-15.2,2.8,4.6,1.3862943611198906,1.3862943611198906,16.39344262295082,6.460950300382304,725901.6393442623,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.25,15.8,0.0
2007,71000,79000,10130,8000,14.3,3.0,51.12,48.6,2.0,4.6,1.3862943611198906,2.1972245773362196,11.267605633802818,4.753636790239324,720000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.25,5.5,0.0
2008,79000,91000,18320,12000,23.2,8.0,60.42,3.1,0.1,5.8,2.1972245773362196,2.1972245773362196,15.18987341772152,2.8982755893054897,764810.1265822785,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,-37.0,1.0
2009,91000,93000,9280,2000,10.2,8.0,58.44,33.7,-2.6,9.3,2.1972245773362196,1.6679096808894343,2.197802197802198,1.2745501991484687,642197.8021978022,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,26.5,1.0
2010,93000,89000,0,-4000,0.0,4.3,62.48,19.5,2.7,9.6,1.6679096808894343,1.3862943611198906,-4.301075268817205,0.0,671827.9569892474,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,15.1,0.0
2011,89000,90000,3670,1000,4.1,3.0,69.94,42.6,1.6,8.9,1.3862943611198906,1.3862943611198906,1.1235955056179776,1.3740172220142268,785842.6966292135,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,2.1,0.0
2012,90000,94000,6700,4000,7.4,3.0,73.72,-2.0,2.3,8.1,1.3862943611198906,1.3862943611198906,4.444444444444445,2.4805627545353572,819111.1111111111,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,16.0,0.0
2013,94000,99000,7820,5000,8.3,3.0,77.85,8.1,1.8,7.4,1.3862943611198906,1.3862943611198906,5.319148936170213,2.772066643034385,828191.4893617021,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,99000,128000,31970,29000,32.3,3.0,86.83,-23.9,2.5,6.2,1.3862943611198906,2.176171168138387,29.292929292929294,10.760686637495793,877070.7070707071,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,13.7,0.0
2015,128000,118000,0,-10000,0.0,7.8,93.58,12.9,2.9,5.3,2.176171168138387,1.4792906177938183,-7.8125,0.0,731093.75,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,118000,114000,0,-4000,0.0,3.4,91.15,-13.8,1.6,4.9,1.4792906177938183,1.3862943611198906,-3.389830508474576,0.0,772457.6271186441,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,114000,124000,13420,10000,11.8,3.0,96.57,5.3,2.4,4.4,1.3862943611198906,1.3862943611198906,8.771929824561402,3.922829581993569,847105.2631578947,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,124000,131000,10720,7000,8.6,3.0,110.36,22.3,2.9,3.9,1.3862943611198906,1.3862943611198906,5.64516129032258,2.8809459822628325,890000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,131000,144000,16930,13000,12.9,3.0,125.84,-11.2,2.3,3.7,1.3862943611198906,1.3862943611198906,9.923664122137405,4.306792164843551,960610.6870229008,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,144000,163000,23320,19000,16.2,3.0,143.02,95.1,-2.8,8.1,1.3862943611198906,1.3862943611198906,13.194444444444445,5.39689886600324,993194.4444444445,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,163000,181000,22890,18000,14.0,3.0,168.09,15.9,5.8,5.4,1.3862943611198906,1.9459101490553132,11.042944785276074,4.680024534859947,1031226.9938650307,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,181000,221000,50860,40000,28.1,6.0,198.27,-50.3,1.9,3.6,1.9459101490553132,1.9459101490553132,22.099447513812155,4.682810054322807,1095414.3646408839,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,221000,221000,13260,0,6.0,6.0,211.92,27.0,2.5,3.7,1.9459101490553132,1.3862943611198906,0.0,0.9999245909056632,958914.0271493213,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,221000,228000,13630,7000,6.2,3.0,245.0,57.5,2.8,4.1,1.3862943611198906,1.3862943611198906,3.167420814479638,2.0554969084602623,1108597.2850678733,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2001,392,1157,796,765,203.1,7.9,1.37,-23.5,1.0,4.7,2.1869680771690305,2.1918321713952023,195.1530612244898,24.875,3494897.9591836734,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.75,-11.9,1.0
2002,1157,1603,538,446,46.5,8.0,1.91,35.7,1.7,5.8,2.1918321713952023,1.384889756909249,38.54796888504753,5.78494623655914,1650821.0890233363,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.25,-22.1,0.0
2003,1603,2000,445,397,27.8,3.0,1.82,-7.5,2.8,6.0,1.384889756909249,1.3862943611198906,24.76606363069245,9.081632653061224,1135371.1790393014,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,28.7,0.0
2004,2000,2100,160,100,8.0,3.0,2.01,-13.2,3.8,5.5,1.3862943611198906,1.3862943611198906,5.0,2.622950819672131,1004999.9999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.25,10.9,0.0
2005,2100,2101,64,1,3.0,3.0,2.38,-12.3,3.5,5.1,1.3862943611198906,1.3859373245198467,0.047619047619047616,1.0,1133333.3333333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4.25,4.9,0.0
2006,2101,2700,662,599,31.5,3.0,3.07,-16.2,2.8,4.6,1.3859373245198467,1.3862943611198906,28.510233222275104,10.34375,1461208.9481199428,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.25,15.8,0.0
2007,2700,4205,1586,1505,58.7,3.0,4.1,-23.5,2.0,4.6,1.3862943611198906,2.196167075585322,55.74074074074075,19.341463414634145,1518518.5185185184,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4.25,5.5,0.0
2008,4205,5100,1231,895,29.3,8.0,3.43,0.4,0.1,5.8,2.196167075585322,2.1972245773362196,21.284185493460168,3.6528189910979227,815695.6004756242,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,-37.0,1.0
2009,5100,5131,439,31,8.6,8.0,3.33,34.4,-2.6,9.3,2.1972245773362196,1.3817527832978471,0.607843137254902,1.0733496332518337,652941.1764705882,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,26.5,1.0
2010,5131,5706,728,575,14.2,3.0,3.54,5.2,2.7,9.6,1.3817527832978471,1.3855054064438583,11.206392516078736,4.7272727272727275,689923.9914246736,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,15.1,0.0
2011,5706,6029,494,323,8.7,3.0,3.94,40.0,1.6,8.9,1.3855054064438583,1.3826802747268394,5.660708026638626,2.872093023255814,690501.2267788294,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,2.1,0.0
2012,6029,7133,1284,1104,21.3,3.0,4.28,-2.3,2.3,8.1,1.3826802747268394,1.3828185391354784,18.31149444352297,7.093922651933702,709902.1396583183,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,16.0,0.0
2013,7133,7362,442,229,6.2,3.0,4.13,40.6,1.8,7.4,1.3828185391354784,1.3833696863604392,3.2104303939436427,2.0654205607476634,578999.0186457312,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,7362,8808,1666,1446,22.6,3.0,4.68,11.2,2.5,6.2,1.3833696863604392,1.3856129300884115,19.641401792991033,7.538461538461538,635696.8215158924,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,13.7,0.0
2015,8808,9228,684,420,7.8,3.0,5.01,16.5,2.9,5.3,1.3856129300884115,1.3840160851140921,4.768392370572207,2.581132075471698,568801.0899182562,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5,1.4,0.0
2016,9228,10299,1347,1071,14.6,3.0,6.91,-8.7,1.6,4.9,1.3840160851140921,1.3839369871622798,11.605981794538362,4.862815884476534,748807.9757260511,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.75,12.0,0.0
2017,10299,11528,1537,1229,14.9,3.0,9.71,49.6,2.4,4.4,1.3839369871622798,1.3844710482639913,11.933197397805612,4.97411003236246,942809.9815516069,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.5,21.8,0.0
2018,11528,13277,2094,1749,18.2,3.0,11.72,25.1,2.9,3.9,1.3844710482639913,1.3857104744903155,15.171755725190838,6.0520231213872835,1016655.1006245663,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.5,-4.4,0.0
2019,13277,13277,398,0,3.0,3.0,10.92,-5.7,2.3,3.7,1.3857104744903155,1.3857104744903155,0.0,0.9974937343358395,822474.9566920238,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.75,31.5,0.0
2020,13277,13775,896,498,6.7,3.0,16.68,-2.3,-2.8,8.1,1.3857104744903155,1.3858405376494287,3.7508473299691194,2.245614035087719,1256307.9008812231,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,18.4,1.0
2021,13775,18975,5613,5200,40.7,3.0,26.91,36.6,5.8,5.4,1.3858405376494287,1.9455336430267691,37.74954627949184,13.557971014492754,1953539.0199637024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.25,28.7,0.0
2022,18975,22473,4636,3498,24.4,6.0,26.91,-32.4,1.9,3.6,1.9455336430267691,1.9456685601621413,18.434782608695652,4.0702370500438985,1418181.8181818181,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4.5,-18.1,0.0
2023,22473,26196,5071,3723,22.6,6.0,60.92,21.7,2.5,3.7,1.9456685601621413,1.3854541853973723,16.56654652249366,3.759080800593032,2710808.5257864995,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.5,26.3,0.0
2024,26196,29600,4189,3404,16.0,3.0,130.5,57.4,2.8,4.1,1.3854541853973723,1.3862943611198906,12.994350282485875,5.3295165394402035,4981676.591846083,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4.5,25.0,0.0
2001,120,100,0,-20,0.0,16.7,0.08,-21.3,1.0,4.7,2.871679624884012,2.1972245773362196,-16.666666666666664,0.0,666666.6666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.75,-11.9,1.0
2002,100,150,58,50,58.0,8.0,0.15,-23.4,1.7,5.8,2.1972245773362196,1.2992829841302609,50.0,6.444444444444445,1500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.25,-22.1,0.0
2003,150,300,154,150,102.7,2.7,0.27,-18.5,2.8,6.0,1.2992829841302609,1.3862943611198906,100.0,30.8,1800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,28.7,0.0
2004,300,450,159,150,53.0,3.0,0.51,6.7,3.8,5.5,1.3862943611198906,1.3581234841531944,50.0,15.9,1700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.25,10.9,0.0
2005,450,985,548,535,121.8,2.9,0.68,12.0,3.5,5.1,1.3581234841531944,1.3722366216296589,118.88888888888889,39.142857142857146,1511111.111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.25,4.9,0.0
2006,985,1200,244,215,24.8,2.9,1.0,42.1,2.8,4.6,1.3722366216296589,1.3862943611198906,21.82741116751269,8.133333333333333,1015228.4263959391,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.25,15.8,0.0
2007,1200,1500,336,300,28.0,3.0,1.21,-21.7,2.0,4.6,1.3862943611198906,2.1972245773362196,25.0,9.08108108108108,1008333.3333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.25,5.5,0.0
2008,1500,1644,264,144,17.6,8.0,1.36,21.2,0.1,5.8,2.1972245773362196,2.193703923733534,9.6,2.1818181818181817,906666.6666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,-37.0,1.0
2009,1644,1700,187,56,11.4,8.0,1.67,-1.5,-2.6,9.3,2.193703923733534,1.3862943611198906,3.40632603406326,1.4166666666666667,1015815.0851581509,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,26.5,1.0
2010,1700,2180,531,480,31.2,3.0,2.16,24.2,2.7,9.6,1.3862943611198906,1.3816966518712612,28.235294117647058,10.211538461538462,1270588.2352941176,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,15.1,0.0
2011,2180,2348,233,168,10.7,3.0,3.2,20.4,1.6,8.9,1.3816966518712612,2.7002973404699984,7.706422018348624,3.5303030303030303,1467889.9082568807,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,2.1,0.0
2012,2348,2022,0,-326,0.0,13.9,3.61,0.7,2.3,8.1,2.7002973404699984,1.3781006467495815,-13.884156729131176,0.0,1537478.7052810902,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,16.0,0.0
2013,2022,2022,60,0,3.0,3.0,4.37,37.7,1.8,7.4,1.3781006467495815,1.3781006467495815,0.0,0.9836065573770492,2161226.5084075173,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,32.4,0.0
2014,2022,2189,227,167,11.2,3.0,5.5,-5.6,2.5,6.2,1.3781006467495815,1.378613039316343,8.259149357072205,3.721311475409836,2720079.1295746784,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.25,13.7,0.0
