year,employees_start,new_hires,hiring_rate_pct,revenue_billions_usd,stock_price_change_pct,gdp_growth_us_pct,unemployment_rate_us_pct,is_estimated,confidence_level,layoff_pct,workforce_growth_pct,hire_to_layoff_ratio,revenue_per_employee,layoff_pct_lag1,employees_start_lag1,revenue_billions_usd_lag1,stock_price_change_pct_lag1,new_hires_lag1,co_AMD,co_Adobe,co_Airbnb,co_Alphabet,co_Amazon,co_Apple,co_Block,co_Intel,co_LinkedIn,co_Lyft,co_Meta,co_Microsoft,co_NVIDIA,co_Netflix,co_Oracle,co_PayPal,co_Pinterest,co_SAP,co_Salesforce,co_Shopify,co_Snap,co_Stripe,co_Tesla,co_Uber,co_X (Twitter)
2023,20500,230,1.1,15.69,96.9,2.5,3.7,0,1,6.0,-4.878048780487805,0.1868399675060926,765365.8536585366,6.0,19000.0,13.82,-31.1,2640.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,19500,1085,5.6,17.5,-1.2,2.8,4.1,1,0,3.0,2.564102564102564,1.8515358361774743,897435.8974358974,6.0,20500.0,15.69,96.9,230.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025,20000,1100,5.5,19.0,6.1,2.3,4.2,1,0,3.0,2.5,1.8302828618968385,950000.0,3.0,19500.0,17.5,-1.2,1085.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,85,17,20.0,0.01,-16.6,1.8,7.4,1,0,2.3529411764705883,17.647058823529413,5.666666666666667,117647.05882352941,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,100,203,203.0,0.05,-9.0,2.5,6.2,1,0,3.0,200.0,50.75,500000.0,2.3529411764705883,85.0,0.01,-16.6,17.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,300,409,136.3,0.2,25.1,2.9,5.3,1,0,3.0,133.33333333333331,40.9,666666.6666666666,3.0,100.0,0.05,-9.0,203.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,700,821,117.3,0.7,22.1,1.6,4.9,1,0,3.0,114.28571428571428,37.31818181818182,1000000.0,3.0,300.0,0.2,25.1,409.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,1500,1045,69.7,1.06,33.6,2.4,4.4,1,0,3.0,66.66666666666666,22.717391304347824,706666.6666666666,3.0,700.0,0.7,22.1,821.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,2500,1375,55.0,2.16,49.2,2.9,3.9,1,0,3.0,52.0,18.092105263157894,864000.0,3.0,1500.0,1.06,33.6,1045.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,3800,1414,37.2,3.62,16.3,2.3,3.7,1,0,3.0,34.21052631578947,12.295652173913043,952631.5789473684,3.0,2500.0,2.16,49.2,1375.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,5100,0,0.0,2.36,56.1,-2.8,8.1,1,0,5.88235294117647,-5.88235294117647,0.0,462745.09803921566,3.0,3800.0,3.62,16.3,1414.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,4800,744,15.5,3.21,35.3,5.8,5.4,1,0,3.0,12.5,5.13103448275862,668750.0,5.88235294117647,5100.0,2.36,56.1,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,5400,824,15.3,4.1,-20.4,1.9,3.6,1,0,6.0,9.25925925925926,2.5353846153846153,759259.2592592592,3.0,4800.0,3.21,35.3,744.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,5900,0,0.0,4.1,23.7,2.5,3.7,1,0,23.728813559322035,-23.728813559322035,0.0,694915.254237288,6.0,5400.0,4.1,-20.4,824.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,4500,435,9.7,4.7,36.8,2.8,4.1,1,0,3.0,6.666666666666667,3.198529411764706,1044444.4444444445,23.728813559322035,5900.0,4.1,23.7,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025,4800,344,7.2,5.2,21.0,2.3,4.2,1,0,3.0,4.166666666666666,2.372413793103448,1083333.3333333333,3.0,4500.0,4.7,36.8,435.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,127,26,20.5,0.05,41.7,2.8,4.6,0,0,2.3622047244094486,18.11023622047244,6.5,393700.7874015748,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,150,304,202.7,0.15,-23.8,2.0,4.6,0,0,2.666666666666667,200.0,60.8,1000000.0,2.3622047244094486,127.0,0.05,41.7,26.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,450,286,63.6,0.27,42.9,0.1,5.8,0,0,8.0,55.55555555555556,7.72972972972973,600000.0,2.666666666666667,150.0,0.15,-23.8,304.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,700,556,79.4,0.78,-25.6,-2.6,9.3,0,0,8.0,71.42857142857143,9.75438596491228,1114285.7142857143,8.0,450.0,0.27,42.9,286.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,1200,963,80.2,1.97,-4.7,2.7,9.6,0,1,3.0,77.25,26.027027027027028,1641666.6666666667,8.0,700.0,0.78,-25.6,556.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,2127,1136,53.4,3.71,4.7,1.6,8.9,0,1,2.9619181946403383,50.446638457921956,17.75,1744240.7146215327,3.0,1200.0,1.97,-4.7,963.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,3200,1515,47.3,5.09,33.5,2.3,8.1,0,1,3.0,44.34375,15.618556701030927,1590625.0,2.9619181946403383,2127.0,3.71,4.7,1136.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,4619,1856,40.2,7.87,-1.0,1.8,7.4,0,1,2.9876596665945008,37.194197878328644,13.352517985611511,1703831.9982680234,3.0,3200.0,5.09,33.5,1515.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,6337,3052,48.2,12.47,-3.3,2.5,6.2,0,1,2.998264162853085,45.16332649518699,15.979057591623036,1967808.1110935775,2.9876596665945008,4619.0,7.87,-1.0,1856.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,9199,3767,41.0,17.93,19.6,2.9,5.3,0,1,2.9894553755843027,37.960647896510494,13.648550724637682,1949124.9048809654,2.998264162853085,6337.0,12.47,-3.3,3052.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,12691,4737,37.3,27.64,12.5,1.6,4.9,0,1,2.994247892207076,34.33141596406902,12.433070866141732,2177921.361594831,2.9894553755843027,9199.0,17.93,19.6,3767.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,17048,8568,50.3,40.65,49.4,2.4,4.4,0,1,2.9974190520882216,47.26067573908963,16.734375,2384443.923040826,2.994247892207076,12691.0,27.64,12.5,4737.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,25105,11235,44.8,55.84,33.2,2.9,3.9,0,1,2.999402509460267,41.75263891655049,14.90053050397878,2224258.115913165,2.9974190520882216,17048.0,40.65,49.4,8568.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,35587,10422,29.3,70.7,10.0,2.3,3.7,0,1,2.998285890915222,26.287689324753423,9.758426966292134,1986680.5294068058,2.999402509460267,25105.0,55.84,33.2,11235.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,44942,15010,33.4,85.97,98.8,-2.8,8.1,0,1,2.999421476569801,30.39918116683726,11.126760563380282,1912909.9728539006,2.998285890915222,35587.0,70.7,10.0,10422.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,58604,15124,25.8,117.93,13.1,5.8,5.4,0,1,2.9997952358200806,22.80731690669579,8.59806708357021,2012319.9781584875,2.999421476569801,44942.0,85.97,98.8,15010.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,71970,18830,26.2,116.61,-48.9,1.9,3.6,0,1,5.999722106433236,20.163957204390716,4.359805510534846,1620258.4410170903,2.9997952358200806,58604.0,117.93,13.1,15124.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,86482,0,0.0,134.9,86.8,2.5,3.7,0,1,22.160680835318335,-22.160680835318335,0.0,1559862.1678499572,5.999722106433236,71970.0,116.61,-48.9,18830.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,67317,8769,13.0,164.5,15.1,2.8,4.1,1,0,2.9992423904808594,10.027184812157405,4.341089108910891,2443662.076444286,22.160680835318335,86482.0,134.9,86.8,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025,74067,6605,8.9,180.0,18.3,2.3,4.2,1,0,2.999986498710627,5.917615132245129,2.9712100764732345,2430232.0871643242,2.9992423904808594,67317.0,164.5,15.1,8769.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001,39100,11628,29.7,25.3,8.6,1.0,4.7,0,0,8.0,21.73913043478261,3.716203259827421,647058.8235294118,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,47600,6708,14.1,28.37,39.8,1.7,5.8,0,0,8.0,6.092436974789916,1.7610921501706485,596008.4033613446,8.0,39100.0,25.3,8.6,11628.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,50500,6015,11.9,32.19,-7.5,2.8,6.0,0,0,3.0,8.91089108910891,3.967678100263852,637425.7425742573,8.0,47600.0,28.37,39.8,6708.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,55000,3650,6.6,36.84,21.4,3.8,5.5,0,0,3.0,3.6363636363636362,2.2107813446396123,669818.1818181818,3.0,50500.0,32.19,-7.5,6015.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,57000,5710,10.0,39.79,-16.4,3.5,5.1,0,0,3.0,7.017543859649122,3.337229690239626,698070.1754385965,3.0,55000.0,36.84,21.4,3650.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,61000,11830,19.4,44.28,-15.2,2.8,4.6,0,0,3.0,16.39344262295082,6.460950300382304,725901.6393442623,3.0,57000.0,39.79,-16.4,5710.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,71000,10130,14.3,51.12,48.6,2.0,4.6,0,0,3.0,11.267605633802818,4.753636790239324,720000.0,3.0,61000.0,44.28,-15.2,11830.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2008,79000,18320,23.2,60.42,3.1,0.1,5.8,0,0,8.0,15.18987341772152,2.8982755893054897,764810.1265822785,3.0,71000.0,51.12,48.6,10130.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009,91000,9280,10.2,58.44,33.7,-2.6,9.3,0,0,8.0,2.197802197802198,1.2745501991484687,642197.8021978022,8.0,79000.0,60.42,3.1,18320.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,93000,0,0.0,62.48,19.5,2.7,9.6,0,1,4.301075268817205,-4.301075268817205,0.0,671827.9569892474,8.0,91000.0,58.44,33.7,9280.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2011,89000,3670,4.1,69.94,42.6,1.6,8.9,0,1,3.0,1.1235955056179776,1.3740172220142268,785842.6966292135,4.301075268817205,93000.0,62.48,19.5,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2012,90000,6700,7.4,73.72,-2.0,2.3,8.1,0,1,3.0,4.444444444444445,2.4805627545353572,819111.1111111111,3.0,89000.0,69.94,42.6,3670.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,94000,7820,8.3,77.85,8.1,1.8,7.4,0,1,3.0,5.319148936170213,2.772066643034385,828191.4893617021,3.0,90000.0,73.72,-2.0,6700.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,99000,31970,32.3,86.83,-23.9,2.5,6.2,0,1,3.0,29.292929292929294,10.760686637495793,877070.7070707071,3.0,94000.0,77.85,8.1,7820.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2015,128000,0,0.0,93.58,12.9,2.9,5.3,0,1,7.8125,-7.8125,0.0,731093.75,3.0,99000.0,86.83,-23.9,31970.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2016,118000,0,0.0,91.15,-13.8,1.6,4.9,0,1,3.389830508474576,-3.389830508474576,0.0,772457.6271186441,7.8125,128000.0,93.58,12.9,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,114000,13420,11.8,96.57,5.3,2.4,4.4,0,1,3.0,8.771929824561402,3.922829581993569,847105.2631578947,3.389830508474576,118000.0,91.15,-13.8,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,124000,10720,8.6,110.36,22.3,2.9,3.9,0,1,3.0,5.64516129032258,2.8809459822628325,890000.0,3.0,114000.0,96.57,5.3,13420.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,131000,16930,12.9,125.84,-11.2,2.3,3.7,0,1,3.0,9.923664122137405,4.306792164843551,960610.6870229008,3.0,124000.0,110.36,22.3,10720.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,144000,23320,16.2,143.02,95.1,-2.8,8.1,0,1,3.0,13.194444444444445,5.39689886600324,993194.4444444445,3.0,131000.0,125.84,-11.2,16930.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,163000,22890,14.0,168.09,15.9,5.8,5.4,0,1,3.0,11.042944785276074,4.680024534859947,1031226.9938650307,3.0,144000.0,143.02,95.1,23320.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,181000,50860,28.1,198.27,-50.3,1.9,3.6,0,1,6.0,22.099447513812155,4.682810054322807,1095414.3646408839,3.0,163000.0,168.09,15.9,22890.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,221000,13260,6.0,211.92,27.0,2.5,3.7,0,1,6.0,0.0,0.9999245909056632,958914.0271493213,6.0,181000.0,198.27,-50.3,50860.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024,221000,13630,6.2,245.0,57.5,2.8,4.1,1,0,3.0,3.167420814479638,2.0554969084602623,1108597.2850678733,6.0,221000.0,211.92,27.0,13260.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025,228000,6840,3.0,270.0,26.9,2.3,4.2,1,0,3.0,0.0,0.9998538225405642,1184210.5263157894,3.0,221000.0,245.0,57.5,13630.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2001,392,796,203.1,1.37,-23.5,1.0,4.7,0,0,7.908163265306123,195.1530612244898,24.875,3494897.9591836734,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2002,1157,538,46.5,1.91,35.7,1.7,5.8,0,0,7.951598962834917,38.54796888504753,5.78494623655914,1650821.0890233363,7.908163265306123,392.0,1.37,-23.5,796.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2003,1603,445,27.8,1.82,-7.5,2.8,6.0,0,0,2.9943855271366187,24.76606363069245,9.081632653061224,1135371.1790393014,7.951598962834917,1157.0,1.91,35.7,538.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2004,2000,160,8.0,2.01,-13.2,3.8,5.5,0,0,3.0,5.0,2.622950819672131,1004999.9999999999,2.9943855271366187,1603.0,1.82,-7.5,445.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2005,2100,64,3.0,2.38,-12.3,3.5,5.1,0,0,3.0,0.047619047619047616,1.0,1133333.3333333333,3.0,2000.0,2.01,-13.2,160.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2006,2101,662,31.5,3.07,-16.2,2.8,4.6,0,0,2.9985721085197525,28.510233222275104,10.34375,1461208.9481199428,3.0,2100.0,2.38,-12.3,64.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2007,2700,1586,58.7,4.1,-23.5,2.0,4.6,0,0,3.0,55.74074074074075,19.341463414634145,1518518.5185185184,2.9985721085197525,2101.0,3.07,-16.2,662.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2008,4205,1231,29.3,3.43,0.4,0.1,5.8,0,0,7.990487514863258,21.284185493460168,3.6528189910979227,815695.6004756242,3.0,2700.0,4.1,-23.5,1586.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009,5100,439,8.6,3.33,34.4,-2.6,9.3,0,0,8.0,0.607843137254902,1.0733496332518337,652941.1764705882,7.990487514863258,4205.0,3.43,0.4,1231.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2010,5131,728,14.2,3.54,5.2,2.7,9.6,0,1,2.9818748781913857,11.206392516078736,4.7272727272727275,689923.9914246736,8.0,5100.0,3.33,34.4,439.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2011,5706,494,8.7,3.94,40.0,1.6,8.9,0,1,2.996845425867508,5.660708026638626,2.872093023255814,690501.2267788294,2.9818748781913857,5131.0,3.54,5.2,728.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2012,6029,1284,21.3,4.28,-2.3,2.3,8.1,0,1,2.9855697462265716,18.31149444352297,7.093922651933702,709902.1396583183,2.996845425867508,5706.0,3.94,40.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013,7133,442,6.2,4.13,40.6,1.8,7.4,0,1,2.9861208467685403,3.2104303939436427,2.0654205607476634,578999.0186457312,2.9855697462265716,6029.0,4.28,-2.3,1284.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2014,7362,1666,22.6,4.68,11.2,2.5,6.2,0,1,2.9883183917413745,19.641401792991033,7.538461538461538,635696.8215158924,2.9861208467685403,7133.0,4.13,40.6,442.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2015,8808,684,7.8,5.01,16.5,2.9,5.3,0,1,2.997275204359673,4.768392370572207,2.581132075471698,568801.0899182562,2.9883183917413745,7362.0,4.68,11.2,1666.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2016,9228,1347,14.6,6.91,-8.7,1.6,4.9,0,1,2.990897269180754,11.605981794538362,4.862815884476534,748807.9757260511,2.997275204359673,8808.0,5.01,16.5,684.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2017,10299,1537,14.9,9.71,49.6,2.4,4.4,0,1,2.9905816098650355,11.933197397805612,4.97411003236246,942809.9815516069,2.990897269180754,9228.0,6.91,-8.7,1347.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2018,11528,2094,18.2,11.72,25.1,2.9,3.9,0,1,2.9927133934767522,15.171755725190838,6.0520231213872835,1016655.1006245663,2.9905816098650355,10299.0,9.71,49.6,1537.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019,13277,398,3.0,10.92,-5.7,2.3,3.7,0,1,2.997665135196204,0.0,0.9974937343358395,822474.9566920238,2.9927133934767522,11528.0,11.72,25.1,2094.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2020,13277,896,6.7,16.68,-2.3,-2.8,8.1,0,1,2.997665135196204,3.7508473299691194,2.245614035087719,1256307.9008812231,2.997665135196204,13277.0,10.92,-5.7,398.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021,13775,5613,40.7,26.91,36.6,5.8,5.4,0,1,2.9981851179673322,37.74954627949184,13.557971014492754,1953539.0199637024,2.997665135196204,13277.0,16.68,-2.3,896.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022,18975,4636,24.4,26.91,-32.4,1.9,3.6,0,1,5.997364953886692,18.434782608695652,4.0702370500438985,1418181.8181818181,2.9981851179673322,13775.0,26.91,36.6,5613.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023,22473,5071,22.6,60.92,21.7,2.5,3.7,0,1,5.998309082009523,16.56654652249366,3.759080800593032,2710808.5257864995,5.997364953886692,18975.0,26.91,-32.4,4636.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024,26196,4189,16.0,130.5,57.4,2.8,4.1,1,0,2.996640708505115,12.994350282485875,5.3295165394402035,4981676.591846083,5.998309082009523,22473.0,60.92,21.7,5071.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025,29600,7288,24.6,195.0,3.5,2.3,4.2,1,0,3.0,21.62162162162162,8.197975253093363,6587837.837837838,2.996640708505115,26196.0,130.5,57.4,4189.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2001,120,0,0.0,0.08,-21.3,1.0,4.7,0,0,16.666666666666664,-16.666666666666664,0.0,666666.6666666666,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2002,100,58,58.0,0.15,-23.4,1.7,5.8,0,0,8.0,50.0,6.444444444444445,1500000.0,16.666666666666664,120.0,0.08,-21.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003,150,154,102.7,0.27,-18.5,2.8,6.0,0,0,2.666666666666667,100.0,30.8,1800000.0,8.0,100.0,0.15,-23.4,58.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2004,300,159,53.0,0.51,6.7,3.8,5.5,0,0,3.0,50.0,15.9,1700000.0,2.666666666666667,150.0,0.27,-18.5,154.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2005,450,548,121.8,0.68,12.0,3.5,5.1,0,0,2.888888888888889,118.88888888888889,39.142857142857146,1511111.111111111,3.0,300.0,0.51,6.7,159.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2006,985,244,24.8,1.0,42.1,2.8,4.6,0,0,2.9441624365482233,21.82741116751269,8.133333333333333,1015228.4263959391,2.888888888888889,450.0,0.68,12.0,548.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2007,1200,336,28.0,1.21,-21.7,2.0,4.6,0,0,3.0,25.0,9.08108108108108,1008333.3333333334,2.9441624365482233,985.0,1.0,42.1,244.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2008,1500,264,17.6,1.36,21.2,0.1,5.8,0,0,8.0,9.6,2.1818181818181817,906666.6666666666,3.0,1200.0,1.21,-21.7,336.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009,1644,187,11.4,1.67,-1.5,-2.6,9.3,0,0,7.968369829683699,3.40632603406326,1.4166666666666667,1015815.0851581509,8.0,1500.0,1.36,21.2,264.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2010,1700,531,31.2,2.16,24.2,2.7,9.6,0,1,3.0,28.235294117647058,10.211538461538462,1270588.2352941176,7.968369829683699,1644.0,1.67,-1.5,187.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,2180,233,10.7,3.2,20.4,1.6,8.9,0,1,2.981651376146789,7.706422018348624,3.5303030303030303,1467889.9082568807,3.0,1700.0,2.16,24.2,531.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,2348,0,0.0,3.61,0.7,2.3,8.1,0,1,13.884156729131176,-13.884156729131176,0.0,1537478.7052810902,2.981651376146789,2180.0,3.2,20.4,233.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,2022,60,3.0,4.37,37.7,1.8,7.4,0,1,2.967359050445104,0.0,0.9836065573770492,2161226.5084075173,13.884156729131176,2348.0,3.61,0.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,2022,227,11.2,5.5,-5.6,2.5,6.2,0,1,2.967359050445104,8.259149357072205,3.721311475409836,2720079.1295746784,2.967359050445104,2022.0,4.37,37.7,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2015,2189,1376,62.9,6.78,-4.7,2.9,5.3,0,1,2.9693924166285974,59.89036089538602,20.848484848484848,3097304.7053449065,2.967359050445104,2022.0,5.5,-5.6,227.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
